ID,Title,Location,Salary,Summary
cd88d84c85be0dda,모바일게임 플랫폼 서버 개발자,Nexon 성남 분당구,,주요업무 - 글로벌 모바일게임 패치시스템 - 모바일 앱스토어 백오피스 지원자격 - 2년 이상의 Java & Spring Framework 개발 경험 - Restful API 설계 및 개발 경험 - 데이터베이스 (RDB...
d0650e2aa74d1287,"응용프로그램개발, 인공지능 신입/경력 정규직",퓨처메인 수원 영통구,,머신러닝|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일...
86aa031b700fb032,전산직(일반계약직) 공개채용 공고,대한결핵협회 서울 우면동,,"협회 내 정보화시스템 유지 보수 등 (자격요건) - 정보처리 기사(산업기사) 자격증 소지자 (선택사항) - JAVA, MS-SQL 가능자 - 전자정부프레임워크 관련 개발 경력과 해당 직무수행 경험자 - 회계 관련 개발..."
457f95003c6f8ab2,이음시스템즈 경력 개발자,이음시스템즈 서울,,통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>EJB|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일...
e8455745434a01a0,[메가존] 개발 경력자 대규모,메가존 서울 강남구,,Have Skill Set] - Java 개발 경력 실무자 - 이커머스... 게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>API|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신...
49312ef141d7e339,Technical Customer Service Associate,Amazon Web Services Korea LLC 서울,,friends and family? Does the idea of launching a load balanced java application in Singapore from your laptop in Seattle make...
8a1231f0c7062647,개발자 경력직,심시스글로벌 서울 서초구,"연봉 30,000,000원 - 32,000,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 기술 역량 - JAVA, JavaScript, C/C++, jsp, Python, JSON... 그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA..."
e5184d6454a072d6,즐겁고 신나게 멋진 서비스 만들어갈 개발자,큐레잇 성남 분당구,,개발 - 자격요건 학력: 학력무관 경력: 경력3년 Rest API 연동 경험 Spring 기반의 java web application 개발/운영 DBMS (oracle) 사용 가능자 다양한 미들웨어 경험자 우대...
f72c26f451dbbd8e,"MES 개발 경력자, 설비제어시스템, 공정제어시스템 개발 경력자",디세이코리아 서울 송파구,"연봉 30,000,000원 - 32,000,000원","기재 직무/산업 직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo 산업별(업종) 포털.컨텐츠.커뮤니티 포털"
fcd709c5e2055fb2,[경력] 대기업관공서 JAVA 프로그래머,㈜루트시스템즈 서울,,인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷...
d57b19564ea05138,데이터인프라개발팀 - 데이터 플랫폼 엔지니어,Nexon 성남 분당구,,"지원자격 - 클라우드 환경에서 분산 시스템을 시작부터 운영까지 스스로 개발해본 분 - C++ / C# / JAVA / Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘..."
0ca5a9b1ac697fb3,"[인터랙션플랫폼(댓글, 투표, 공감)] 웹 서비스 개발자",카카오 4.2 성남 판교역,,통해 더 좋은 사용자 경험을 제공하는 서비스를 개발합니다. 지원자격 최소 자격 개발 경력 2년 이상 Java & Spring Framework 기반 웹서비스 개발 경험 Linux 플랫폼에서 웹 서비스 개발/운영 경험...
64aa283a326e41d4,[인프라기술실] 웹개발,네오플 서울 강남구,,서버 기반 개발 환경에 익숙하신 분 - PHP/Node.js/ Java를 이용한 웹서버개발 실무경험을 3년 이상 보유하신 분 - 프론트엔드 (HTML / CSS / Java script) 개발에 부담이 없으신 분 우대사항...
f9bacf96274e365d,[400만의 선택 데이트팝] 안드로이드 앱 개발자,텐핑거스 서울 구로구,,"텍쳐에 대한 이해 안드로이드 앱 개발 및 서비스 연동 관련 개발 역량 ( Java, Kotlin, REST API 연동 경험) 안드로이드 플랫폼에 대한... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
dc0b1684daf02a04,C# JAVA 프로그래머 -전국,연우정보기술 서울,,"서울역 4.1~3개월 성능점검변경 웹개발 JAVA 고급 한화XX 을지로 즉시~6개월이상 웹개발업무 JAVA 중급~고급 현대XX 양재 4.1~6개월... 업무 개발경험 필수 JAVA SPRING(React-JS), JAVA FX등..."
1fba47127c0552ba,IT 솔루션 기업 SW 개발자 2명 (경력 / 신입),포커스에이치알 서울 강남구,,"즐기시는 분 * 우대사항 – Spring Framework 사용 가능 – Linux 환경에서 개발 가능 – Java, Jsp, Javascript, HTML, CSS, C++, Python 등의 언어 중 1개 이상 능숙한..."
399cec6cd2a3b85b,산업용 S/W 프로그래밍 및 개발 전문연구요원 (병역특례),여의시스템 성남 중원구,,"실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#..."
e339b300b84379be,[룰루랩-삼성전자c-lab] 백엔드 서버 개발자 경력,룰루랩 서울 강남구,,"이상 - 성별 : 무관 - 모집인원 : 1명 [직무우대역량 (지식, 스킬, 태도)] - Java Spring F/W, Java Spring Boot, JPA (필수) - AWS 개발환경 (필수) - 3년 이상의..."
2b813c1fbabb673e,"통계 분석 및 R, AI 가능자",더원테크 서울,"월급 1,800,000원","(주)더원테크 | 소프트웨어 개발 및 자문 | DB입력,통계조사, java,응용프로그래머 | 아르바이트,계약직,인턴직 | 3개월~6개월 | 월~금 | 조일근무 | 월급 1,800,000 | 연령무관 | 2020-04-02"
1db71792981cc36a,증권 코어시스템 개발 및 운영인력 영입,카카오페이증권 서울 대치동,,량이 있으신 분 - 커뮤니케이션이 원활하고 논리적이고 체계적인 문제해결 역량이 있으신 분 *우대사항 - Java 개발언어 활용 능력이 있으신 분 - Spring 기반 프레임워크 활용 능력이 있으신 분 - 웹 어플리케...
d4bd36ed9ecd0628,판타지볼(fantasyballcokr) 게임 운영 / 개발 & 외주업체...,아이스라이트 서울 영등포구,,정통 판타지 스포츠 게임인 ‘판타지볼’을 개발 및 운영하고 있습니다. 필요경력/스킬: - 4년+ 개발 경력 - JAVA Specialist (spring framework / maven) - Architecturing 능력...
938028c80ad4d862,(주)유니메오 JAVA 웹 개발자,유니메오 서울 서초구,"연봉 30,000,000원 - 40,000,000원","(주)유니메오 JAVA 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] Java, Spring기반, 서버개발... 이상 [자격요건] - Java,Spring기반 서버 Application..."
f508afd78520dd09,[룰루랩-삼성전자c-lab] 안드로이드 App 개발자 경력,룰루랩 서울 강남구,,통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드
70e3ba9ebfc2f668,소프트웨어 프로그램 개발,엠로 서울,,"JAVA 기반 웹 어플리케이션 개발 자격요건 - 학력 : 초대졸 이상 (2,3년) - 경력 : Jsp/javascript/CSS, Java기반... 공학/수학/통계학 - Flex, Java, 웹 프로그래밍,객체지향(OOP..."
ea7484b8961dfd81,솔루션 Server 연구 개발,비아이매트릭스 서울 강남구,,"- 관련 경력 3년 이상 경력자 - JAVA, HTML5, Servlet... 모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>Servlet|인터넷..."
8103198128846291,웹 개발자,피트인소프트 서울 금천구,"연봉 34,000,000원 - 36,000,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 - JAVA Spring, JSP, MS-SQL - 설계 및 분석 가능자PL(Project Leader) - JSP 개발 가능자(개발자) - ERP/SI 프로젝트 및..."
b890e874e9a15459,JAVA 신입 및 경력 개발자,인포텍코퍼레이션 서울 서초구,,"그래밍] - jsp, java, ASP 인포텍코퍼레이션(주) 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] JAVA 개발 및 유지보수... 웹프로그래밍] - jsp, java, ASP 0 명 근무조건 고용형태..."
ba7fb8cd2a5b0a91,연구/프로그래밍/,티랩스 서울,,"추가요구기술: Functional Programming Languages, Database, Web, Java/JavaScript, Qt 서울 2명 업무내용 - 담당업무 : 자사 TeeVR Mapping 기술향상을..."
87a9ef47821e26fd,웹 프론트엔드 개발 경력자,수성엔지니어링 서울 송파구,"연봉 35,000,000원 - 55,000,000원",터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>AJAX
93ce06661c1a144e,JAVA / JSP / Spring / 하이브리드 앱 개발자,에프티에치코리아 용인 처인구,,"년) 성별 무관 기타 담당업무 JAVA / JSP / Spring / 하이... 절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머JSP, JAVA 응용프로그래머Application 산업별(업종) 솔루션.ASP.소프트..."
65232d6e37b8f7fb,주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode 서울,,"알고리즘, 데이터구조, OS, 데이터베이스 등 기본적인 전산 지식에 대한 이해 - Python / Java / Scala / Kotlin 중 하나 이상을 이용한 개발 경험 [우대 사항] - Hadoop MapReduce..."
ee5df99ada829d81,SI 프로젝트 개발자 (계약직 및 프리랜서),케이포시큐리티 서울 구로구,,수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드...
66181486feda56f7,IOT 웹-및 Java 프로그래머,하솜정보기술 서울 마포구,"연봉 25,000,000원 - 30,000,000원","프로그래밍] - C, C++, JAVA, 임베디드 개발 - 응용프로그램... 게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>AJAX|인터넷·IT·통신..."
3d5458049c460e2d,[어니컴(주)] Java/JSP web 개발자 경력직,어니컴 서울 서초구,,어니컴(주) Java/JSP web 개발자 경력직 모집 모집부문 및 자격요건 담당업무 자격요건 인원 Java/JSP web 개발 [자격요건... 무관 [필요기술] - 서버 : JAVA (Spring framework...
c825cea80b04bb1d,"(NIT Service) NAVER, LINE 서비스 플랫폼 운영",엔아이티서비스 성남 삼평동,,"kubernetes) 관련 지식 보유 및 활용 경험 - Linux System, WEB/WAS, DB운영 경험 - Java, C/C++ 중 하나의 프로그래밍 언어 가능(초급이상) O명 근무조건 - 근무형태 : 정규직..."
f426d47a0f623b3b,[나은미래플랫폼] 한국고용정보원(충북/음성) : 빅데이터 운영,나은미래플랫폼 서울 서초구,,"상세 이력서 등록하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JSP, JAVA 시스템분석.설계.SE시스템엔지니어 산업별(업종) 전기.전자.제어 전기"
db847c82b6726739,2020년 3월 경력사원 모집(ICT 서버 플랫폼 개발),케이티하이텔솔루션 서울 보라매동,,"프로젝트 개발관리 PM *요구역량(공통) -관련 경력 3년 이상 -분석/설계 전문 역량 보유자 - Java 개발 Spring 프레임워크 사용 가능자 -DB설계, 쿼리 튜닝, Procedure/Function 개발 가능..."
37991dc31991af14,(라인게임즈) 웹 백엔드 개발자 모집,라인게임즈 서울 반포동,,등) [지원자격] • 유관경력 3년 이상의 개발자 • Linux 플랫폼에서 Java를 이용한 웹 서비스 개발 경험자 • Java 및 관련 framework(ex.spring) 개발 경험자 • 개인 github...
82cc99d5c5773ce6,[국내중견기업] 웹프로그래머 (주임-대리),더라이징스타에스 서울,,"유관경력 최소 3년 이상 - jsp, java, ASP / PHP 가능자... 류합격자 개별 통보함. [키워드] 웹/web/웹프로그래머/프로그래머/ java/j네/asp/PHP/DB/서버/쇼핑몰/이커머스/커머스/온라인/홈페이지..."
7a6effe7cbab138d,s/w개발,지아이데이타 서울,,"능자 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자... 응용 프로그래밍>VB.NET|인터넷·IT·통신·모바일·게임>웹프로그래밍> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래밍>.NET|인터넷·IT·통신..."
d3832e453cc0eb9c,[메가존] MSA 아키텍처 대규모,메가존 서울 강남구,,"등 CI 도구 사용 경험자 - Java 기반 Continuous... Istio, Consul 등 Service Mesh 도구 사용 경험자 Java 개발 [업무내용] - Springboot 기반 마이크로 서비스 개발..."
0419025ae7d60851,프로그램 개발(JAVA) 전문가,IZYTECH(이지텍) 서울 성동구,"연봉 22,000,000원","모집직종 JAVA 프로그래밍 언어 전문가 모집인원 2명 학력 전문대학 전공... 직무내용 웹개발 및 모바일개발/웹개발 경력자 신입 ~ 10년이상, JAVA, DB(Ms-sql,orcle외 기타)경험자 경력조건 무관 필요경력..."
649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,,"개발, 분산 시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science..."
e15160eb12a99131,Java Jsp 개발 경력자,디비비전 서울 금천구,,"[직무내용] - 공공기관 프로젝트 , ERP /그룹웨어 솔루션 개발 - JAVA / JSP, JAVA Script, XML 기반 솔루션 개발 - 전자정부 / Spring Framework 기반 개발 [근무시간 및 형태] 주 5..."
921dc8b1402a9521,Java/웹 개발자,엔제로 안양 동안구,,"2,3년) 성별 무관 기타 담당업무 Java/웹 개발자 채용 커리어 양식... 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JSP, JAVA HTML코딩.퍼블리셔자바스크립트 산업별(업종) 솔루션.ASP.소프트웨어..."
7af1798e214d4067,Support Engineer _ Devices & IoT,Microsoft 4.2 서울,,"skills • Strong C/C++ coding skills, along with Python, C# and Java • Azure/AWS cloud development experience • Excellent..."
3bb6413ddb2e23bc,JAVA 경력사원 정규직,에오스와이텍 서울 강남구,,(주)에오스와이텍 JAVA 경력사원 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] - JAVA 개발자 [근무부서 및... 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA
587a0b3f560e3b14,[허밍] 경력 디자이너,허밍아이엠씨 서울 서초구,"연봉 24,000,000원 - 26,000,000원","배너/SNS카드뉴스 - edm 제작 및 발송(FTP, html 코딩) ※ 코딩의 경우 기본 HTML코딩이며, java, c++같은 전문코딩은 아님. 2) 오프라인 디자인(옥외광고 및 각종 인쇄 디자인) - 카탈로그, 브로셔..."
550555c12712c46b,[신입] 대기업관공서 JAVA 프로그래머,㈜루트시스템즈 서울,"연봉 30,000,000원 - 35,000,000원",인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷...
06c262a673804071,Senior Data Architect,Amazon Web Services Korea LLC 서울,,"software code in one or more programming languages ( Java, JavaScript, Python, etc). · Current hands-on implementation..."
01bc879744c28f9c,Support Engineer _ Azure PaaS,Microsoft 4.2 서울,,"one or more languages or frameworks: Java, Node, Python, PHP and Ruby, .NET Core... NGNIX, Apache, Java, Node, Python, PHP..."
712b7d508d1d18a9,웹 개발 대리~과장급,시스템 백업 복원 솔루션 업체 성남 수내역,,"개발 경력자 - HTML5, jQuery, java-script 가능자 - MS-SQL, MySQL 가능자 [ 우대사항 ] - 관련학과 (컴퓨터공학, 전자공학) - JAVA/JSP 개발 경력자(Spring, Mybatis..."
01de6a64eda302fe,카카오맵 장소 서버 개발자,카카오 4.2 성남 판교역,,"커뮤니케이션 능력과 타인을 배려하는 마음 개발에 대한 열정과 새로운 도전을 즐기는 자세 #우대 자격 JAVA 개발 경험 RDBMS를 이용한 개발 경험 (MySQL, Oracle, PostgreSQL 등) Spatial..."
1672fab328aaf5e6,Senior Delivery Engineer,NOKIA 4.1 서울,,IBM WebSphere and Apache Tomcat) and Web Applications. •Use of Java programs(programming skill is optional) •Use of Windows...
e616366f53f40eb6,앱 개발자,카마일 성남 분당구,"월급 3,600,000원 - 3,800,000원","무관 기타 담당업무 [앱개발자 모집] - 안드로이드/iOS 앱 개발자 - 관련 기술 : Android, java, javascript, iOS, Node.js, Front-end, Back-end, 풀스택개발, MongoDB..."
d2ca1a4025dbb1a7,"기업부설연구소 연구원 (인공지능(AI), 딥러닝), 소프트웨어 개발자 신...",테크에이스 솔루션 서울 금천구,,"가능자 - 제안서 작성 능숙자 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자... 분 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자..."
b64e827134b2a4c2,[다음카페] 서버 개발자 (경력),카카오 4.2 성남 판교역,,"과에 자부심과 책임감을 가지는 분 '다음카페' 백엔드 시스템은 대부분 Java 와 Spring Framework, RDB 기반의 웹어플리케이션입니다... 을 위한 서버측 개발 및 운영 java & spring framework..."
1f3c15f8d45cb721,"Application Support Engineer, MATLAB & S...",MathWorks 서울,,"MATLAB... least one other programming language (C/C++, Java, JavaScript) Excellent Korean and English language skills..."
475cc377417d9a5b,데이터수집개발파트,Nexon 성남 분당구,,"주요업무 - 넥슨 인하우스 데이터 수집 시스템 개발 및 운영 지원자격 - 경력 무관 - Java 또는 Python, Go 중에 개발 경험이 있으신 분 - 클라우드 (AWS or Azure, GCP) 서비스 개발 경험이..."
5f4b405667f04648,[웹프로그래머] JSP 개발자,㈜나누고 서울 영등포구,,인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷...
dc0e756691b87299,[TmaxSoft/기술] Soft 기술지원 엔지니어,티맥스소프트 성남 분당구,,"기술 및 프로젝트 수행에 따른 기술 이슈 대응 고객사 제품 유지보수 비상주 프로젝트 수행 자격요건 C/ Java 기반의 프로젝트 개발 경험자 프레임워크, 인터페이스(FEP, EAI, MCI) 기반 프로젝트 개발 경험자..."
e9e9b2fadb714f82,"웹기획, PM 외 경력 정규직, 계약직",원투 서울 성동구,,PM>웹기획|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>PM|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA
707559b03d7a26fc,동영상서비스/플랫폼 서버개발자,카카오 4.2 성남 판교역,,"키울 수 있습니다. 업무내용 카카오의 동영상 서비스 및 동영상 플랫폼 개발 지원자격 #기본조건 Java 개발 1년 포함, 총 개발 경력 3년 ~ 7년 Spring Framework 기반 웹 애플리케이션 개발 경험이..."
bc8b22f75b814ac8,[보울컴퍼니] 응용 프로그램 개발자,보울컴퍼니 서울 강남구,,후 결정 가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
21f720e55bab4c8d,카카오톡 서버 개발자,카카오 4.2 성남 판교역,,"양한 앱서버와 DB, 캐시, MQ 등으로 구성된 시스템을 설계하고 주로 Java, Kotlin / Spring 프레임웍을 기반으로 하는 앱서버를 개발... 원자격 우대 사항 ✓ Spring/ Java 혹은 Spring/Kotlin..."
1eeebbfb278a7bfb,[스마트공장 청년체험단] (주)에이텍티앤 영업사원 및 연구원,에이텍티앤 성남 분당구,,"[일반·법인영업] - 적극적이고 밝은 성격의 용모 단정한자 - 서비스 마인드 보유자 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle..."
f4da103184185deb,백엔드 개발자 경력 (서울),유펜솔루션 서울 강남구,,및 운영 관리 [자격요건] - JAVA 8 이상 개발 가능 - Spring... 게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신...
ba614c5c8e726ee1,"응용프로그래머,알고리즘,영상처리, 머신비전, AI 개발자",펨트론 서울 금천구,,"템공학 -수학/통계학 -공학계열 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유... 분 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자..."
50d0ae3f24a94532,"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어 경기도 수원,,"우대) - 로봇 모션 및 힘 제어 알고리즘 개발 지식 - 프로그래밍 스킬(Python 필수, C++우대, Java 우대) - 기계/메카트로닉스 공학 계열의 4년제 대졸 학사 이상 - 경력 3년 이상 [참조 및 우대사항..."
ed3686b9c2eea9ad,"Principal, Data Engineer (Pricing Tech)",Coupang 3.1 서울,,"모니터링하고 알림을 주는 시스템을 구축한다. 자격 요건: * 컴퓨터 공학 혹은 관련 전공 수료자 * Java, Python, Unix shell, html 프로그래밍 가능자 * 10년 이상 웹서비스 및 백엔드 개발을..."
2a1d77bd91952093,(주)엘솔루 개발자,㈜엘솔루 서울,,"기회 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍ Java, Python 중 하나 이상의 언어사용자 ㆍ자료구조 지식이 있는 자... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
f5d3724b09263c47,[인프라] (경력) 동영상 클라우드 플랫폼 개발자,카카오 4.2 성남 판교역,,최소 자격 개발 경력 2년 이상 C/C++/Go 프로그래밍 중급 이상 네트워크 프로그래밍 경험이 있으신 분 Java 프로그래밍 중급 이상(Android) #선호 자격 대용량 트래픽 서비스를 위한 시스템 설계 경험이 있으...
8740a00629bca282,"[정규직 경력] 응용SW(모바일/웹, 프론트엔드, 백엔드, Java-JS...",티파이브온라인 서울 금천구,"연봉 30,000,000원",모집직종 JAVA 프로그래밍 언어 전문가 모집인원 3명 학력 관계없음 전공 고용형태 상용직 근무예정지 서울특별시 금천구 가산디지털2로 IT캐슬 1동 810호 인근지하철 직무내용 - Java-JSP - 프론트엔드 - 백엔드...
a6aca2702cebbe7b,[메가존클라우드] Product Dev. Center,메가존 서울 강남구,,"아닌 동료와 커뮤니케이션, 협업에 문제가 없으신 분 - 도메인, 웹호스팅 사업에 대해 이해도가 높으신 분 - Java가 아닌 2개 이상의 언어를 사용하여 개발이 가능 하신 분 - Reactive Programming이 가능..."
904fc8c4b96193b6,[온라인공채] ZUM 포털서비스개발(신입),미래에셋제5호기업인수목적 서울 서초구,,"나이 성별 제한 없음 - 학력: 고졸(석사 졸업 이상 우대) - Java, Spring Framework, DB, 영문기술 독해 가능, MySQL... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics for business..."
2f6ab29d3827ce58,[국비지원] KMOVE스쿨 독일 IT 전문가 연수과정,(사)국제경영원 서울,"월급 2,077,240원","(사)국제경영원 | 교육서비스 | java,시스템프로그래머 | 08 | 1년이상 | 월~금 | 조일근무 | 월급 2,077,240 | 연령무관 | 2020-04-05"
6b495ee7b46f6fa1,"Web Fronted 개발, 시스템 개발",(주)크래프톤 경기도 성남,"연봉 40,000,000원 - 60,000,000원","구축 관련 IT 지원(Workday, SAP) [자격요건] - 해당 업무 경력 3년 이상이신 분 - Java Spring 기반 웹 어플리케이션 개발역량을 보유하신 분 - DB설계 및 구축 경험자 - Linux 환경에..."
915d3762ee523104,"[국내중견금융그룹] Java, Spring, Jsp의 개발자",FN executive search 서울,,"search JAVA, Spring, Jsp개발자 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] - 플랫폼 서비스(앱/웹) 기획 및 운영 관리 [자격요건] (필수조건) - Java, Spring 프레..."
be5b7f6e7ad2b56e,JAVA 개발자,위즈넷 안양 동안구,,"기능사 이상 보유자 - 경력: JAVA개발, 설계 경력4년 이상 * 개발환... 공하고자 합니다. 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 Java 프로그래머 [담당업무] 프로그램, 홈페이지 개발, 유지보수 [근무부서..."
93596c684023eea6,[던파모바일2D] 웹개발자,네오플 서울 강남구,,"긍정적인 협업 태도와 업무에 열정을 가지신 분 우대사항 - 게임 로그 데이터 처리 경험 - Node.js/ Java를 이용한 웹서버개발 실무 경험을 보유하신 분 기타사항 - 서류 검토 기간은 최대 한달이며, 개별적으로 결과..."
96f4ee01b0b6edd0,웹 개발자 및 기획자 모집,정상JLS 서울 대치동,,"배워서 개발할 수 있는 분 - 저희의 개발 환경은 이렇습니다. ·Language : java (spring Framework 기반, Java Script, JQuery) ·Data Base : Oracle, MS-SQL..."
97256f40f8e27da3,2019년 시지온 공채,CIZION 서울 마포구,,MySQL / Redis / Git / Java / Spring / Node.js 자격요건 및 우대사항 - Java / Spring 실무경험 최소 3... 배포 / 모니터링 경험 우대 - Java를 이용한 서비스 개발 경험 우대...
22a5590c81649937,Senior Technical Consultant,MathWorks 서울,,"applications Other programming languages, e.g. Python, R, Java, C/C++ or C# Strong knowledge of computational analysis (e.g..."
ea7a7ab6e15151c1,WaveBridge BackEnd Developer 경력직,웨이브릿지 서울 강남구,,"적인 조직문화 자격요건 컴퓨터공학과, 전산과 졸업하신 분. 논리적인 사고 및 알고리즘을 좋아하시는 분 Java, Spring 및 Design Pattern 에 대한 이해 Python 데이터 분석 및 웹개발 경험 RESTful..."
6863b8ecbee9cb28,Big Data Engineer,휴먼디지털 서울,,"Network, Computer - Architect 관련 지식 보유자 - Shell script/python/ Java/MySQL - 활용 가능자 - 개발을 좋아하고 새로운 기술을 - 배움이 즐거운 자 - Front-End..."
853347a2d26d4d03,RNA Systems 웹개발자 인턴,RNAGroup 서울 종로구,,"있는 자 - 인턴십 참여에 지장이 없는 자 - HTML, JAVA, Angular 등 웹프로그래밍 경험이 있는 자 우대사항 - 자료구조 / 알고리즘 / Java 등 프로그래밍 언어 이수 - 오픈소스 소프트웨어 교내..."
27ecac68a1bafeef,외국계 IT 기업 기업용 - S/W 기술지원 (Technical Supp...,GXS Inc. 서울 수송동,,"트웨어, B2B 분야 지원 업무 경력 선호. l MS 윈도우즈/오피스, 리눅스/유닉스 운영 체제, Java 사용 기술. l 데이터베이스, 네트워킹 관련 지식 보유자. (Oracle, SQL*Server, Firewalls..."
